selection_type,selection_level,artifact_id,repo_id,name,normalized_description,artifact_group_size,repo_full_name,path,file_sha,first_commit_at,sibling_file_count,sibling_content_sha,notes
random,family,2202152,199825,interaction-design,"design and implement microinteractions, motion design, transitions, and user feedback patterns. use when adding polish to ui interactions, implementing loading states, or creating delightful user experiences.",6,mrodrigues1/akachan,.claude/skills/interaction-design/SKILL.md,fb7b0cb1faa5f99644518e6f551b34a689b83f4e,2026-04-04T18:22:28Z,3,b6418ef4e1534bf5d4c3838ad9b538de661ccd81e43732d09b1188c075fc3337,Included as member of randomly selected family
random,family,2203051,196666,excalidraw-diagram,"use when someone asks to draw a diagram, make an excalidraw diagram, or build an editable diagram. default for all diagram requests.",2,Abdelrahman-Kanakri/AI-Engineering-Template,.claude/skills/excalidraw-diagram/SKILL.md,ac84a85d8a0d73f37ccbd9c510851d1b18592193,2026-07-14T09:36:19Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,2203841,44,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,JovieInc/Jovie,.claude/skills/vercel-react-best-practices/SKILL.md,22779a14bf859b98f3fb40191697af5776cceda4,2026-07-14T14:19:39Z,75,7593ba1390385e3d2012faaab72e79a71b64810d09fdc184c273b46e3e06182d,Included as member of randomly selected family
random,family,2206564,27861,team-narrative,"orchestrate the narrative team: coordinates narrative-director, writer, world-builder, and level-designer to create cohesive story content, world lore, and narrative-driven level design.",7,NhomNhem/afterimage-tokyo,.claude/skills/team-narrative/SKILL.md,0688b35a18021c813cad308c3f8826c03260183e,2026-02-13T10:04:24Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,seed,2210660,12784,excalidraw-diagram,"use when someone asks to draw a diagram, make an excalidraw diagram, or build an editable diagram. default for all diagram requests.",2,utexasscott/claude-assistant,.claude/skills/excalidraw-diagram/SKILL.md,0a638bcff1367b8524412ba55290e2d86b013330,2026-03-31T03:18:20Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
random,family,3121048,59345,speckit-tasks,"generate an actionable, dependency-ordered tasks.md for the feature based on available design artifacts.",76,alfredoperez/speckit-companion,examples/todo-living-central/.claude/skills/speckit-tasks/SKILL.md,ca8b0d876001561b4814d1d6e54eb48e9da7bf93,2026-07-10T18:43:52Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,seed,3122342,2187,minecraft-testing,"write automated tests for minecraft mods and plugins for 1.21.x. covers neoforge gametests (@gametest annotation, gametesthelper assertions, test structure placement), fabric game tests (fabric-gametest-api-v1), unit testing non-minecraft logic with junit 5, mockbukkit for paper/bukkit plugin testing (mock server, mock player, event dispatching, inventory checking), integration testing with a test server via gradle, and github actions ci workflows that run gametests headlessly. includes patterns for mocking registries, testing event handlers, testing commands, and test-driven development for minecraft projects. use when the user asks about testing minecraft mods or plugins, writing gametests, setting up mockbukkit, or configuring ci for minecraft projects.",2,AIKUSAN/minecraft-agent-skills-bundle,.claude/skills/minecraft-testing/SKILL.md,ad22ffe797d54b0b15b17d6c21c8bd6fcf0fda0f,2026-05-22T13:49:38Z,2,5b04339052736615a4eb988b965c7500a3e78c2ec16387cc5934aea9eaa90aa2,Randomly selected seed artifact
random,family,3151044,2183,minecraft-testing,"write automated tests for minecraft mods and plugins for 1.21.x. covers neoforge gametests (@gametest annotation, gametesthelper assertions, test structure placement), fabric game tests (fabric-gametest-api-v1), unit testing non-minecraft logic with junit 5, mockbukkit for paper/bukkit plugin testing (mock server, mock player, event dispatching, inventory checking), integration testing with a test server via gradle, and github actions ci workflows that run gametests headlessly. includes patterns for mocking registries, testing event handlers, testing commands, and test-driven development for minecraft projects. use when the user asks about testing minecraft mods or plugins, writing gametests, setting up mockbukkit, or configuring ci for minecraft projects.",2,Jahrome907/minecraft-agent-skills,.claude/skills/minecraft-testing/SKILL.md,a3f558fa8d8b9c36ec0a52b08ab95f832d36a971,2026-03-15T04:10:50Z,2,2ae1da88ed3ca0e9a35ca014784bfff37ea38e107822578e0423482d3d0b74e1,Included as member of randomly selected family
random,family,3178953,56140,add-feature,"add a feature to an existing codebase with codex-first multi-agent collaboration (codex + opus 4.6). codex cli is consulted in every phase for scope analysis, architecture design, and implementation planning. phase 1: scope & impact analysis (opus subagent codebase scan + codex scope analysis + claude user clarification). phase 2: design & plan (codex architecture design + codex implementation plan + codex validation). phase 3: implementation routing by complexity (simple: codex direct, moderate: codex + /team-review, complex: /team-implement). ",4,Yuulis/kc-map2real,.claude/skills/add-feature/SKILL.md,fc5a23a81dc472db70a7e7606b8659916aaa11eb,2026-04-12T14:12:59Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,3180606,142973,add-feature,"add a feature to an existing codebase with codex-first multi-agent collaboration (codex + opus 4.6). codex cli is consulted in every phase for scope analysis, architecture design, and implementation planning. phase 1: scope & impact analysis (opus subagent codebase scan + codex scope analysis + claude user clarification). phase 2: design & plan (codex architecture design + codex implementation plan + codex validation). phase 3: implementation routing by complexity (simple: codex direct, moderate: codex + /team-review, complex: /team-implement). ",4,Yuulis/AtcoderSolution,.claude/skills/add-feature/SKILL.md,41a18ee24ab51996b836030317d65e23b8596d9c,2026-06-21T04:17:30Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,3193048,86094,add-feature,"add a feature to an existing codebase with codex-first multi-agent collaboration (codex + opus 4.6). codex cli is consulted in every phase for scope analysis, architecture design, and implementation planning. phase 1: scope & impact analysis (opus subagent codebase scan + codex scope analysis + claude user clarification). phase 2: design & plan (codex architecture design + codex implementation plan + codex validation). phase 3: implementation routing by complexity (simple: codex direct, moderate: codex + /team-review, complex: /team-implement). ",4,Yuulis/Excel2TeX,.claude/skills/add-feature/SKILL.md,def2e8d61fdeeb717f2be21dfa704be830942700,2026-06-29T04:34:34Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,seed,3193154,86093,add-feature,"add a feature to an existing codebase with codex-first multi-agent collaboration (codex + opus 4.6). codex cli is consulted in every phase for scope analysis, architecture design, and implementation planning. phase 1: scope & impact analysis (opus subagent codebase scan + codex scope analysis + claude user clarification). phase 2: design & plan (codex architecture design + codex implementation plan + codex validation). phase 3: implementation routing by complexity (simple: codex direct, moderate: codex + /team-review, complex: /team-implement). ",4,soshiKyutech/claude_alert,.claude/skills/add-feature/SKILL.md,74401997c8e2239c4209b5eefb7c25c358aac9fb,2026-06-03T07:30:22Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
random,family,499601,50247,gsd-ui-review,retroactive 6-pillar visual audit of implemented frontend code,25,AdityaArote/TABLZ,.cursor/skills/gsd-ui-review/SKILL.md,e04adae0a3dee4ce89e1d1a4eb22e7e2fe0701a9,2026-03-31T10:03:57Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,501052,8176,bullmq-specialist,"bullmq expert for redis-backed job queues, background processing, and reliable async execution in node.js/typescript applications. use when: bullmq, bull queue, redis queue, background job, job queue.",3,foolhardy45/portfolio,.claude/skills/bullmq-specialist/SKILL.md,33365bf3ae78a5b62e69ed890fd9189531240811,2026-03-25T19:59:41Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,513553,63881,gsd-ui-review,retroactive 6-pillar visual audit of implemented frontend code,25,zyyyun/today_baseball,.cursor/skills/gsd-ui-review/SKILL.md,6a419bb5a149ed5dc78237a81997eba8d004dcd5,2026-03-25T06:27:04Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,519672,19549,api-design-principles,"master rest and graphql api design principles to build intuitive, scalable, and maintainable apis that delight developers and stand the test of time.",4,Satya136-dvsn/dev-tools,antigravity-awesome-skills/plugins/antigravity-awesome-skills/skills/api-design-principles/SKILL.md,dcdb892dd6ba80ef151484a6b4e226dbf3156ceb,2026-04-28T14:58:47Z,5,fe157bb20bd9e28e8a869f69465aae072d087a44faf87fb75776cb3750494a7a,Included as member of randomly selected family
random,family,543728,44726,tdd,"test-driven development with red-green-refactor loop. use when user wants to build features or fix bugs using tdd, mentions ""red-green-refactor"", wants integration tests, or asks for test-first development.",54,aaltat/robotframework-analysis,.github/skills/tdd/SKILL.md,c9774b5ffc7a73ccb0c86b91f6b3d1fad082caea,2026-04-30T21:06:11Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,546590,4227,documentation-generation-doc-generate,"you are a documentation expert specializing in creating comprehensive, maintainable documentation from code. generate api docs, architecture diagrams, user guides, and technical references using ai-powered analysis and industry best practices.",8,AristidesAI/VisionEmoji,.claude/skills/documentation-generation-doc-generate/SKILL.md,3a0694074187b4d5d4ab2ad9f0397c3dd519808c,2026-02-17T12:23:56Z,2,f667241af3b81b5c1144159c7addb813926e290a68f71de5bf38cb74455a6d3b,Included as member of randomly selected family
random,seed,567186,7593,documentation-generation-doc-generate,"you are a documentation expert specializing in creating comprehensive, maintainable documentation from code. generate api docs, architecture diagrams, user guides, and technical references using ai-powered analysis and industry best practices.",8,Jeeva0104/connector-service-mini,.claude/skills/documentation-generation-doc-generate/SKILL.md,6bc54165f0c3785d6cbfc6509a02303561611480,2026-04-28T05:33:50Z,1,4063bb93cafa5601e2f3f85c6bbf6cbd84b4224380a2fb22c71cbf5dd301a838,Randomly selected seed artifact
random,family,568204,7663,documentation-generation-doc-generate,"you are a documentation expert specializing in creating comprehensive, maintainable documentation from code. generate api docs, architecture diagrams, user guides, and technical references using ai-powered analysis and industry best practices.",8,nimoqup046-collab/agora-test01,.claude/skills/documentation-generation-doc-generate/SKILL.md,36a456e5b529f47c70561f3fcfcd23949852b32a,2026-03-25T07:42:20Z,1,4063bb93cafa5601e2f3f85c6bbf6cbd84b4224380a2fb22c71cbf5dd301a838,Included as member of randomly selected family
random,family,586469,8176,documentation-generation-doc-generate,"you are a documentation expert specializing in creating comprehensive, maintainable documentation from code. generate api docs, architecture diagrams, user guides, and technical references using ai-powered analysis and industry best practices.",8,foolhardy45/portfolio,.claude/skills/documentation-generation-doc-generate/SKILL.md,695fc5e8be67cc8b9596d0b36e6092a8c2a4bbfd,2026-03-25T19:59:41Z,1,3e368ac8c5b39304d81f2b7440eef23b83d4076c382dab431359ee4acb49577c,Included as member of randomly selected family
random,family,587503,12967,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,dtsong/claude-code-windows-setup,skills/vercel-react-best-practices/SKILL.md,943fc54be95667f97d9ffa1196d4576347006b25,2026-02-21T18:59:19Z,1,5215f53606714b262922161a5ab5bc0f2dbc19f97c896ca1e5b7634209e01c9f,Included as member of randomly selected family
random,seed,1229179,2387,gsd-manager,interactive command center for managing multiple phases from one terminal,22,tamarillo-ai/theta,test/cast-fixtures/codex-cli/regression/clinic-atlas/.codex/skills/gsd-manager/SKILL.md,55d89bc3ea997ca3e2ab4e01ddabc328fc6b39eb,2026-05-18T08:05:29Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
random,family,1229871,52061,hunting-for-living-off-the-cloud-techniques,"hunt for adversary abuse of legitimate cloud services for c2, data staging, and exfiltration including abuse of azure, aws, gcp services, and saas platforms.",3,26zl/cybersec-toolkit,.claude/skills/hunting-for-living-off-the-cloud-techniques/SKILL.md,0b0eae5b86a5202e36e343a9aa52bcadddc7ed74,2026-06-02T13:21:02Z,7,564f7f376e9e3a3ec1a73571039b517d729be943182169b7b92272e2b065406e,Included as member of randomly selected family
random,family,1231262,89756,hunting-for-shadow-copy-deletion,"hunt for volume shadow copy deletion activity that indicates ransomware preparation or anti-forensics by monitoring vssadmin, wmic, and powershell shadow copy commands.",4,b3belov/security-superpowers,plugins/security-superpowers/skills/hunting-for-shadow-copy-deletion/SKILL.md,2376550c25a52a80563818587ae04afee8465733,2026-06-11T20:28:08Z,7,48ddb7651a86d1c0f3a329696415dddaa372e3cd7fe6969abf9b60e897b193b1,Included as member of randomly selected family
random,family,1234834,50331,gsd-manager,interactive command center for managing multiple phases from one terminal,22,Ahmed-chouaya/algomath,.codex/skills/gsd-manager/SKILL.md,340d29af108ee40f77d5fc4c6045ad8f423a69a6,2026-03-29T22:07:20Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1236522,89569,tdd,"test-driven development with red-green-refactor loop. use when user wants to build features or fix bugs using tdd, mentions ""red-green-refactor"", wants integration tests, or asks for test-first development.",54,mrdiyorbek-juraev/typix,.claude/skills/tdd/SKILL.md,fbd7749c6c3d254eedfe4b4ab51466f5d3abcc59,2026-03-06T23:34:55Z,5,1371fe714ec3343880fe3989f0da26ee20ed6f669233218294ff859838521624,Included as member of randomly selected family
random,family,1240896,2387,gsd-manager,interactive command center for managing multiple phases from one terminal,22,tamarillo-ai/theta,test/cast-fixtures/codex-cli/regression/dexo/.codex/skills/gsd-manager/SKILL.md,99233b143a0a3cd3f379a5713c207893c3fa82ea,2026-05-18T08:05:29Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1252142,2700,hunting-for-shadow-copy-deletion,"hunt for volume shadow copy deletion activity that indicates ransomware preparation or anti-forensics by monitoring vssadmin, wmic, and powershell shadow copy commands.",4,yanacuti1121/Yana-AI,.claude/skills/hunting-for-shadow-copy-deletion/SKILL.md,706d51db37fd7f4b2c0eaaf2bba448c1fc57f6ed,2026-07-02T23:25:31Z,7,48ddb7651a86d1c0f3a329696415dddaa372e3cd7fe6969abf9b60e897b193b1,Included as member of randomly selected family
random,seed,1269744,122443,test-fixing,"systematically identify and fix all failing tests using smart grouping strategies. use when explicitly asks to fix tests (""fix these tests"", ""make tests pass""), reports test failures (""tests are failing"", ""test suite is broken""), or completes implementation and wants tests passing.",3,brunophelipegusmao/management-process-web,.claude/skills/test-fixing/SKILL.md,01f28d1cdd7c7c8ba98b72a43906755f373ed401,2026-05-10T18:22:36Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
random,family,1272727,2700,hunting-for-living-off-the-cloud-techniques,"hunt for adversary abuse of legitimate cloud services for c2, data staging, and exfiltration including abuse of azure, aws, gcp services, and saas platforms.",3,yanacuti1121/Yana-AI,.claude/skills/hunting-for-living-off-the-cloud-techniques/SKILL.md,d0bc0f60523624c0c4523fc86a201f75dd230947,2026-07-02T23:25:31Z,7,564f7f376e9e3a3ec1a73571039b517d729be943182169b7b92272e2b065406e,Included as member of randomly selected family
random,family,1275336,34437,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,cvenwu/AiFlow,skills/requesting-code-review/SKILL.md,7fe0c26c2ec3b52544ad1db3259135e204e61904,2026-05-18T14:01:41Z,1,d76173c0adaf915b92b03ff609753b455490b80b817438988ff1e930a01bcf3f,Included as member of randomly selected family
random,seed,1281314,28884,archestra-dev-e2e,"use when writing, debugging, or running archestra playwright e2e tests, api/ui fixtures, wiremock-backed tests, local/ci e2e setup, or test selectors.",2,archestra-ai/archestra,.claude/skills/archestra-dev-e2e/SKILL.md,ed4e321823d76aea1234e73190a388a26ed1edcd,2026-06-01T12:48:23Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
random,family,1281384,37931,exa-search,"neural search via exa mcp for web, code, and company research. use when the user needs web search, code examples, company intel, people lookup, or ai-powered deep research with exa's neural search engine.",16,loulanyue/awesome-claude-notes,docs/ko-KR/skills/exa-search/SKILL.md,66cfa28b616c85634f03afd09673dcd22314657a,2026-04-29T13:41:19Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1282762,28507,exa-search,"neural search via exa mcp for web, code, and company research. use when the user needs web search, code examples, company intel, people lookup, or ai-powered deep research with exa's neural search engine.",16,Jamkris/everything-gemini-code,skills/exa-search/SKILL.md,676574a21a6e4dd42de1af3dc86a10836ab89262,2026-03-24T10:20:59Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1284784,38499,exa-search,"neural search via exa mcp for web, code, and company research. use when the user needs web search, code examples, company intel, people lookup, or ai-powered deep research with exa's neural search engine.",16,ashutosh-ethanhunt/SOP,.claude/skills/exa-search/SKILL.md,5b9e6c198744bd403dba4b9a8446329fc0869129,2026-05-24T14:01:44Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1286937,13174,exa-search,"neural search via exa mcp for web, code, and company research. use when the user needs web search, code examples, company intel, people lookup, or ai-powered deep research with exa's neural search engine.",16,DekaPrayoga/AurixAgent,skills/exa-search/SKILL.md,8990aa270e67e31344f581d07731c4c372bf17ce,2026-06-11T06:26:25Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1287025,37931,exa-search,"neural search via exa mcp for web, code, and company research. use when the user needs web search, code examples, company intel, people lookup, or ai-powered deep research with exa's neural search engine.",16,loulanyue/awesome-claude-notes,docs/tr/skills/exa-search/SKILL.md,970fb9232ea25627298c91d3632e24687ea2bb3d,2026-05-03T21:49:21Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,seed,1288071,38903,exa-search,"neural search via exa mcp for web, code, and company research. use when the user needs web search, code examples, company intel, people lookup, or ai-powered deep research with exa's neural search engine.",16,DangQuangPhu/SWP391-GROUP-3-RESTAURANT-MANAGEMENT-SYSTEM,phurai-ui/.claude/skills/exa-search/SKILL.md,2cfdc509966cf565d7bb3a569004e2366e2479f4,2026-06-22T07:01:48Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
random,seed,1291814,2189,chaos-runner,"run chaos engineering experiments using chaos monkey, litmus, or gremlin",2,a5c-ai/babysitter,library/specializations/software-architecture/skills/chaos-runner/SKILL.md,c63772f1a818c37c02d6e788adcfb97378eed6d1,2026-03-25T16:07:51Z,1,8ea8e58cb6f5c3155436ba97ee807183ccf9c7fb1084f9ab9d77b1ea46a4e477,Randomly selected seed artifact
random,family,1294874,140654,planning,"use when you need to plan technical solutions that are scalable, secure, and maintainable.",6,droppii/vot-com-bot,.claude/skills/planning/SKILL.md,509340627e7dac93c0d86377b17c54d698fa131d,2025-12-05T04:12:25Z,5,175dc7ad2276e8a2b45eccd46b196e9640fab056072a649278031a2bd853aa70,Included as member of randomly selected family
random,family,1295389,140686,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,AlessioQuagliara/LinkBay-CMS,backend/.claude/skills/tailwindcss-development/SKILL.md,c0cb2fbcd85039a257f97fd1ba0641ed2e2ce8d3,2026-06-07T10:16:46Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1295459,140743,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,HuxTris/PHP_Project,Laravel-Project/.claude/skills/tailwindcss-development/SKILL.md,7c8e295e83045374d12ad5aa334b611cfee99181,2026-05-12T08:07:17Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1295965,140818,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,Dimimo/pgbilliard,.claude/skills/tailwindcss-development/SKILL.md,97b716ab788de9bfce42688ad856d3520d7bb0c4,2026-05-31T09:21:27Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1314882,120005,gsd-manager,interactive command center for managing multiple phases from one terminal,22,Haadesx/FinTech_MVP,.codex/skills/gsd-manager/SKILL.md,d232f2748c464a2c30c8563227d87f49eaeb4e72,2026-05-03T00:29:11Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1316686,12001,tdd,"test-driven development with red-green-refactor loop. use when user wants to build features or fix bugs using tdd, mentions ""red-green-refactor"", wants integration tests, or asks for test-first development.",54,AlexSun98/modular-monolith-with-ddd,.claude/skills/tdd/SKILL.md,476b5dc88623e4c4f13a73368196ffec41ebe036,2026-05-29T04:02:08Z,5,938b6feda8d66ae1673b89b1e6f1cb9a1f911f0a4b6d617109c665eefe09cc73,Included as member of randomly selected family
random,family,1329186,144148,tdd,"test-driven development with red-green-refactor loop. use when user wants to build features or fix bugs using tdd, mentions ""red-green-refactor"", wants integration tests, or asks for test-first development.",54,meganrm/transit-gap,.claude/skills/tdd/SKILL.md,22bdf0948732e107ba19ae5a437e6d6d7ec9e559,2026-03-27T19:02:52Z,2,a2342c925edf544b9b4a2df118ccb6cd499063586084852ea6b3b20da1a4cea5,Included as member of randomly selected family
random,family,1333930,144663,tdd,"test-driven development with red-green-refactor loop. use when user wants to build features or fix bugs using tdd, mentions ""red-green-refactor"", wants integration tests, or asks for test-first development.",54,oakoss/oakterm,.claude/skills/tdd/SKILL.md,cf59f45b909026686d4300c8036482ddc16e0d5c,2026-03-28T16:01:21Z,5,4aa3ac1e16043ccdf53adacee0759e9fbbbaefc8fe88acba4ee2084b0eb1aaf2,Included as member of randomly selected family
random,family,1337556,44937,t1k:watzup,"summarize session progress: git history, task status, skill sync gaps, test coverage. use at end of session, before standup, or 'what did we do today'.",4,tranvietanh0/Mechangelion,UnityMechangelion/.claude/skills/t1k-watzup/SKILL.md,511429da4c53bb2b861ede72d6770e53dcd5a659,2026-04-06T15:23:02Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1338733,145099,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,magentoassociation/magento-forger,.claude/skills/tailwindcss-development/SKILL.md,c87b87f125b3ab25dbb072675d2be6563830c42b,2026-06-09T22:41:48Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1339292,82570,gsd-ui-review,retroactive 6-pillar visual audit of implemented frontend code,25,electroheadfx/efx-mux,.codex/skills/gsd-ui-review/SKILL.md,2d8b3a616102a90d9722f3abc7285c7732374034,2026-04-24T18:51:17Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1348208,102819,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,yuki817/laravel-boilerplate-v13,.agents/skills/tailwindcss-development/SKILL.md,685b66eeae2c0977d141aa48145a3caf87828f7c,2026-06-20T05:18:11Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,1349852,140524,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,toufa123/mamias,.claude/worktrees/beautiful-jennings-48e3c0/apps/.claude/skills/tailwindcss-development/SKILL.md,b0eead863f48a9a9cf8f09034ce16d93482ec2dd,2026-05-11T00:53:46Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,seed,1350018,112609,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,Esnola/vuecommerce,.agents/skills/tailwindcss-development/SKILL.md,611941df92b85e9ec529806e947c8f17dbeae22b,2026-06-11T23:48:19Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Randomly selected seed artifact
